name,Season,position,Cluster,Cluster_3,personId,gameId,numMinutes,points,assists,reboundsTotal,reboundsOffensive,reboundsDefensive,steals,blocks,FG%,3P%,FT%
Jon Leuer,1617,F,2,2,202720,75,25.42666667,10.22666667,1.48,5.36,1.36,4.0,0.413333333,0.346666667,0.479876161,0.293413174,0.867256637
E'Twaun Moore,1617,G,2,2,202734,73,24.49315068,9.589041096,2.246575342,2.082191781,0.452054795,1.630136986,0.684931507,0.438356164,0.457189015,0.370192308,0.77027027
Isaiah Thomas,1617,G,1,1,202738,76,33.27631579,28.93421053,5.894736842,2.684210526,0.552631579,2.131578947,0.921052632,0.171052632,0.463000679,0.379256966,0.909090909
Anthony Davis,1617,F C,0,0,203076,75,35.64,27.98666667,2.093333333,11.78666667,2.293333333,9.493333333,1.253333333,2.226666667,0.504587156,0.298507463,0.802163833
Michael Kidd-Gilchrist,1617,F,0,0,203077,81,28.48148148,9.172839506,1.407407407,6.975308642,1.925925926,5.049382716,1.0,0.950617284,0.477346278,0.111111111,0.783505155
Bradley Beal,1617,G,1,1,203078,77,34.33766234,23.1038961,3.467532468,3.116883117,0.688311688,2.428571429,1.077922078,0.272727273,0.481845688,0.403985507,0.824561404
Dion Waiters,1617,G,2,2,203079,46,29.54347826,15.84782609,4.347826087,3.326086957,0.391304348,2.934782609,0.913043478,0.434782609,0.423831071,0.395348837,0.645669291
Damian Lillard,1617,G,1,1,203081,75,35.42666667,26.98666667,5.866666667,4.906666667,0.613333333,4.293333333,0.906666667,0.266666667,0.44422043,0.369602763,0.895412844
Terrence Ross,1617,G F,2,2,203082,78,24.6025641,11.0,1.128205128,2.641025641,0.230769231,2.41025641,1.115384615,0.423076923,0.436997319,0.363171355,0.831168831
Andre Drummond,1617,C,3,0,203083,81,29.27160494,13.64197531,1.111111111,13.7654321,4.259259259,9.50617284,1.530864198,1.098765432,0.530186608,0.285714286,0.385915493
Harrison Barnes,1617,F,2,2,203084,79,35.0,19.21518987,1.46835443,4.987341772,1.17721519,3.810126582,0.82278481,0.189873418,0.46796875,0.351351351,0.861209964
Austin Rivers,1617,G,2,2,203085,74,27.28378378,12.01351351,2.756756757,2.175675676,0.27027027,1.905405405,0.648648649,0.135135135,0.441860465,0.371237458,0.691099476
Meyers Leonard,1617,F C,2,2,203086,74,16.01351351,5.418918919,0.959459459,3.202702703,0.364864865,2.837837838,0.175675676,0.378378378,0.386243386,0.34741784,0.875
Jeremy Lamb,1617,G F,2,2,203087,62,17.90322581,9.725806452,1.209677419,4.258064516,0.483870968,3.774193548,0.435483871,0.370967742,0.460285132,0.280821918,0.852713178
John Henson,1617,F C,3,0,203089,58,18.82758621,6.75862069,0.982758621,5.086206897,1.586206897,3.5,0.5,1.344827586,0.514563107,0.0,0.691588785
Maurice Harkless,1617,G F,0,2,203090,77,28.41558442,10.03896104,1.142857143,4.428571429,1.623376623,2.805194805,1.103896104,0.909090909,0.503205128,0.350515464,0.620967742
Terrence Jones,1617,F,0,0,203093,54,22.98148148,10.81481481,1.092592593,5.666666667,1.203703704,4.462962963,0.740740741,1.0,0.469512195,0.253333333,0.605882353
Evan Fournier,1617,G F,2,2,203095,68,32.30882353,17.16176471,2.970588235,3.073529412,0.647058824,2.426470588,0.970588235,0.058823529,0.438709677,0.355555556,0.805054152
Jae Crowder,1617,F,2,2,203109,72,31.90277778,13.875,2.152777778,5.763888889,0.666666667,5.097222222,1.013888889,0.319444444,0.4625,0.398477157,0.811059908
Draymond Green,1617,F,1,1,203110,76,31.98684211,10.21052632,7.013157895,7.881578947,1.289473684,6.592105263,2.026315789,1.394736842,0.418461538,0.307984791,0.708920188
Will Barton,1617,G,2,2,203115,60,27.95,13.66666667,3.433333333,4.316666667,0.966666667,3.35,0.8,0.466666667,0.442942943,0.370212766,0.752631579
Justin Hamilton,1617,C,2,2,203120,64,17.890625,6.90625,0.859375,4.09375,1.109375,2.984375,0.453125,0.671875,0.459102902,0.305555556,0.75
Kyle O'Quinn,1617,F C,3,0,203124,79,15.07594937,6.278481013,1.481012658,5.556962025,1.987341772,3.569620253,0.455696203,1.316455696,0.520581114,0.117647059,0.771084337
Hollis Thompson,1617,F,2,2,203138,40,18.275,5.125,0.875,2.8,0.475,2.325,0.5,0.15,0.385,0.336842105,0.655172414
Mirza Teletovic,1617,F,2,2,203141,70,15.67142857,6.442857143,0.685714286,2.314285714,0.157142857,2.157142857,0.171428571,0.185714286,0.373205742,0.340983607,0.777777778
Kent Bazemore,1617,G F,2,2,203145,73,26.43835616,10.97260274,2.424657534,3.164383562,0.616438356,2.547945205,1.246575342,0.712328767,0.409153953,0.345864662,0.708333333
Justin Holiday,1617,G F,2,2,203200,82,19.54878049,7.670731707,1.243902439,2.743902439,0.329268293,2.414634146,0.792682927,0.37804878,0.433085502,0.355311355,0.825
JaMychal Green,1617,F C,0,2,203210,77,26.74025974,8.948051948,1.090909091,7.064935065,2.168831169,4.896103896,0.61038961,0.441558442,0.5,0.379310345,0.80239521
Nerlens Noel,1617,F C,3,0,203457,51,20.03921569,8.725490196,0.980392157,5.764705882,1.823529412,3.941176471,1.274509804,0.980392157,0.595469256,0.0,0.693693694
Alex Len,1617,C,0,0,203458,77,19.79220779,7.961038961,0.571428571,6.623376623,2.025974026,4.597402597,0.493506494,1.272727273,0.496760259,0.25,0.721153846
Allen Crabbe,1617,G F,2,2,203459,79,28.01265823,10.69620253,1.189873418,2.860759494,0.240506329,2.620253165,0.683544304,0.253164557,0.468315301,0.443708609,0.846774194
Andre Roberson,1617,G F,0,0,203460,79,29.55696203,6.607594937,1.0,5.101265823,1.240506329,3.860759494,1.189873418,1.0,0.464362851,0.244565217,0.423423423
Ben McLemore,1617,G,2,2,203463,61,18.80327869,8.114754098,0.836065574,2.114754098,0.31147541,1.803278689,0.475409836,0.098360656,0.429594272,0.382352941,0.752688172
CJ McCollum,1617,G,1,1,203468,80,34.55,22.9625,3.5625,3.6125,0.75,2.8625,0.9,0.525,0.480222068,0.421412301,0.911564626
Cody Zeller,1617,F C,3,0,203469,62,27.33870968,10.30645161,1.596774194,6.532258065,2.177419355,4.35483871,1.0,0.935483871,0.571106095,0.0,0.678571429
Dennis Schroder,1617,G,1,1,203471,79,30.93670886,17.89873418,6.316455696,3.139240506,0.53164557,2.607594937,0.936708861,0.202531646,0.451400329,0.340136054,0.854901961
Dewayne Dedmon,1617,C,3,0,203473,76,16.98684211,5.092105263,0.578947368,6.526315789,1.697368421,4.828947368,0.486842105,0.802631579,0.621621622,0.0,0.698924731
Gorgui Dieng,1617,C,0,0,203476,82,31.8902439,9.951219512,1.926829268,7.890243902,2.292682927,5.597560976,1.073170732,1.158536585,0.502269289,0.372093023,0.814371257
Kelly Olynyk,1617,F C,2,2,203482,75,20.02666667,9.04,1.973333333,4.813333333,0.973333333,3.84,0.586666667,0.386666667,0.511811024,0.354166667,0.731707317
Kentavious Caldwell-Pope,1617,G,2,2,203484,76,32.76315789,13.77631579,2.539473684,3.263157895,0.723684211,2.539473684,1.171052632,0.157894737,0.398706897,0.350114416,0.832432432
Mason Plumlee,1617,F C,3,0,203486,81,26.04938272,10.39506173,3.50617284,7.469135802,2.098765432,5.37037037,0.851851852,1.135802469,0.53611557,0.0,0.58
Michael Carter-Williams,1617,G,2,2,203487,45,18.33333333,6.6,2.511111111,3.4,0.533333333,2.866666667,0.844444444,0.511111111,0.366013072,0.234375,0.753246753
Mike Muscala,1617,F C,2,2,203488,70,17.2,6.214285714,1.357142857,3.428571429,1.085714286,2.342857143,0.428571429,0.585714286,0.504451039,0.418181818,0.765625
Otto Porter Jr.,1617,F,0,1,203490,80,32.0875,13.4375,1.5125,6.425,1.475,4.95,1.45,0.525,0.515566625,0.434017595,0.831932773
Robert Covington,1617,F,1,1,203496,67,31.14925373,12.89552239,1.52238806,6.507462687,1.373134328,5.134328358,1.895522388,1.029850746,0.398907104,0.332524272,0.82183908
Rudy Gobert,1617,C,3,0,203497,81,33.41975309,14.03703704,1.197530864,12.77777778,3.87654321,8.901234568,0.604938272,2.641975309,0.6608,0.0,0.653361345
Shabazz Muhammad,1617,G F,2,2,203498,78,18.92307692,9.897435897,0.448717949,2.820512821,1.076923077,1.743589744,0.282051282,0.076923077,0.481605351,0.337931034,0.773684211
Steven Adams,1617,C,3,0,203500,80,29.3875,11.3125,1.075,7.6625,3.5125,4.15,1.1125,0.975,0.570992366,0.0,0.610894942
Tim Hardaway Jr.,1617,G F,2,2,203501,79,26.7721519,14.46835443,2.303797468,2.835443038,0.443037975,2.392405063,0.696202532,0.189873418,0.45504386,0.357314149,0.76635514
Tony Snell,1617,G,2,2,203503,80,28.675,8.5375,1.2,3.1,0.275,2.825,0.6875,0.175,0.454713494,0.405633803,0.810344828
Victor Oladipo,1617,G,1,1,203506,67,32.73134328,15.92537313,2.626865672,4.343283582,0.582089552,3.76119403,1.164179104,0.313432836,0.442060086,0.360795455,0.753246753
Giannis Antetokounmpo,1617,F,0,1,203507,80,35.0625,22.9,5.425,8.75,1.775,6.975,1.6375,1.8875,0.521048451,0.272222222,0.769607843
Lucas Nogueira,1617,C,3,0,203512,57,18.57894737,4.438596491,0.736842105,4.280701754,1.438596491,2.842105263,0.912280702,1.561403509,0.66025641,0.25,0.656716418
James Ennis III,1617,F,2,2,203516,64,22.9375,6.703125,1.0,4.046875,1.078125,2.96875,0.71875,0.296875,0.45482866,0.372262774,0.781818182
Matthew Dellavedova,1617,G,2,2,203521,76,25.61842105,7.592105263,4.697368421,1.934210526,0.315789474,1.618421053,0.697368421,0.0,0.389513109,0.36744186,0.854166667
Solomon Hill,1617,F,2,2,203524,80,29.1875,7.0375,1.7625,3.8375,0.6375,3.2,0.9,0.4,0.382845188,0.348148148,0.8046875
Seth Curry,1617,G,2,2,203552,70,28.52857143,12.82857143,2.7,2.557142857,0.357142857,2.2,1.128571429,0.1,0.480796586,0.425465839,0.85
Troy Daniels,1617,G,2,2,203584,67,17.13432836,8.223880597,0.686567164,1.492537313,0.328358209,1.164179104,0.298507463,0.059701493,0.373737374,0.388732394,0.796296296
Rodney McGruder,1617,G,2,2,203585,78,24.71794872,6.371794872,1.58974359,3.282051282,1.205128205,2.076923077,0.58974359,0.230769231,0.413043478,0.331818182,0.61971831
Jonathon Simmons,1617,F,2,2,203613,78,17.29487179,6.192307692,1.615384615,2.051282051,0.256410256,1.794871795,0.602564103,0.320512821,0.420427553,0.294117647,0.75
Zach LaVine,1617,G,1,1,203897,47,36.76595745,18.91489362,2.957446809,3.404255319,0.404255319,3.0,0.872340426,0.212765957,0.45915493,0.387096774,0.835714286
Elfrid Payton,1617,G,1,1,203901,82,28.8902439,12.75609756,6.451219512,4.719512195,1.085365854,3.634146341,1.073170732,0.487804878,0.471491228,0.273972603,0.691943128
Jordan Clarkson,1617,G,2,2,203903,82,28.7804878,14.69512195,2.597560976,3.0,0.597560976,2.402439024,1.073170732,0.097560976,0.445378151,0.328651685,0.797619048
Gary Harris,1617,G,1,2,203914,57,30.80701754,14.92982456,2.877192982,3.122807018,0.842105263,2.280701754,1.245614035,0.140350877,0.502354788,0.419607843,0.776119403
Spencer Dinwiddie,1617,G,2,2,203915,59,22.10169492,7.322033898,3.13559322,2.779661017,0.457627119,2.322033898,0.745762712,0.389830508,0.443708609,0.376237624,0.79245283
Nik Stauskas,1617,G,2,2,203917,80,26.825,9.45,2.35,2.825,0.2625,2.5625,0.5625,0.4,0.395899054,0.367688022,0.813333333
Rodney Hood,1617,G F,2,2,203918,59,26.55932203,12.6779661,1.627118644,3.423728814,0.271186441,3.152542373,0.644067797,0.186440678,0.408408408,0.371335505,0.782608696
Glenn Robinson III,1617,F,2,2,203922,69,20.20289855,6.072463768,0.68115942,3.565217391,0.826086957,2.739130435,0.594202899,0.289855072,0.467455621,0.392,0.710526316
Jerami Grant,1617,F,2,2,203924,80,18.625,5.4625,0.575,2.5625,0.475,2.0875,0.4125,0.9875,0.463414634,0.370689655,0.612244898
Joe Harris,1617,G F,2,2,203925,52,21.38461538,8.230769231,1.038461538,2.826923077,0.307692308,2.519230769,0.576923077,0.153846154,0.425414365,0.384615385,0.714285714
Doug McDermott,1617,F,2,2,203926,66,22.31818182,8.96969697,0.878787879,2.712121212,0.303030303,2.409090909,0.196969697,0.075757576,0.44668008,0.370192308,0.845238095
Sean Kilpatrick,1617,G,2,2,203930,70,24.57142857,13.12857143,2.242857143,4.0,0.314285714,3.685714286,0.642857143,0.085714286,0.414965986,0.340909091,0.842975207
Aaron Gordon,1617,F,2,2,203932,80,28.25,12.7375,1.875,5.0625,1.45,3.6125,0.8125,0.5,0.45433526,0.288389513,0.718894009
T.J. Warren,1617,F,0,2,203933,66,30.51515152,14.40909091,1.136363636,5.136363636,1.893939394,3.242424242,1.151515152,0.590909091,0.495085995,0.265306122,0.772727273
Marcus Smart,1617,G,1,1,203935,79,29.87341772,10.56962025,4.607594937,3.860759494,0.987341772,2.873417722,1.582278481,0.430379747,0.359145527,0.28313253,0.812
Dwight Powell,1617,F C,2,2,203939,77,16.85714286,6.701298701,0.636363636,3.974025974,1.207792208,2.766233766,0.792207792,0.506493506,0.514588859,0.283783784,0.758865248
Noah Vonleh,1617,F,2,2,203943,74,16.58108108,4.418918919,0.418918919,5.22972973,1.77027027,3.459459459,0.405405405,0.364864865,0.481481481,0.35,0.638297872
Julius Randle,1617,F C,0,0,203944,74,28.32432432,13.17567568,3.567567568,8.594594595,2.027027027,6.567567568,0.662162162,0.5,0.48771022,0.26984127,0.723404255
Andrew Wiggins,1617,F,1,1,203952,82,36.70731707,23.57317073,2.304878049,4.0,1.243902439,2.756097561,1.0,0.365853659,0.451592357,0.356401384,0.760147601
Jabari Parker,1617,F,0,1,203953,51,33.47058824,20.09803922,2.784313725,6.156862745,1.549019608,4.607843137,0.980392157,0.431372549,0.49017199,0.365168539,0.743119266
Joel Embiid,1617,F C,0,0,203954,31,24.87096774,20.22580645,2.129032258,7.838709677,1.967741935,5.870967742,0.870967742,2.451612903,0.466200466,0.367346939,0.782786885
Dante Exum,1617,G,2,2,203957,66,18.06060606,6.242424242,1.681818182,2.0,0.454545455,1.545454545,0.318181818,0.181818182,0.426997245,0.295302013,0.794520548
Dario Saric,1617,F C,2,2,203967,81,25.83950617,12.83950617,2.24691358,6.333333333,1.382716049,4.950617284,0.703703704,0.37037037,0.411003236,0.31085044,0.781818182
Clint Capela,1617,C,3,0,203991,65,23.4,12.58461538,0.969230769,8.092307692,2.738461538,5.353846154,0.523076923,1.215384615,0.642984014,0.0,0.531073446
Jusuf Nurkic,1617,C,3,0,203994,65,20.89230769,10.18461538,1.892307692,7.184615385,2.369230769,4.815384615,0.769230769,1.138461538,0.507490637,0.0,0.571428571
Nikola Jokic,1617,C,0,0,203999,73,27.45205479,16.7260274,4.917808219,9.835616438,2.904109589,6.931506849,0.835616438,0.753424658,0.578454333,0.323741007,0.824561404
Kristaps Porzingis,1617,F C,0,0,204001,66,32.25757576,18.12121212,1.46969697,7.196969697,1.681818182,5.515151515,0.712121212,1.954545455,0.449746193,0.356687898,0.785714286
Tyler Johnson,1617,G,1,1,204020,73,29.30136986,13.7260274,3.191780822,4.01369863,0.684931507,3.328767123,1.150684932,0.602739726,0.433252427,0.372,0.767716535
Tim Frazier,1617,G,2,2,204025,65,22.95384615,7.138461538,5.153846154,2.661538462,0.523076923,2.138461538,0.861538462,0.092307692,0.403465347,0.3125,0.759689922
Tarik Black,1617,F C,0,2,204028,67,15.74626866,5.71641791,0.582089552,5.119402985,2.149253731,2.970149254,0.432835821,0.656716418,0.510204082,0.5,0.752293578
Langston Galloway,1617,G,2,2,204038,74,19.7027027,7.905405405,1.256756757,2.108108108,0.364864865,1.743243243,0.621621622,0.081081081,0.379816514,0.38961039,0.796875
Joe Ingles,1617,G F,2,2,204060,82,23.48780488,7.085365854,2.743902439,3.182926829,0.280487805,2.902439024,1.170731707,0.097560976,0.45232816,0.440860215,0.735294118
T.J. McConnell,1617,G,1,1,204456,81,25.87654321,6.864197531,6.592592593,3.098765432,0.481481481,2.617283951,1.654320988,0.12345679,0.4609375,0.2,0.811111111
Jahlil Okafor,1617,F C,3,0,1626143,50,22.16,11.8,1.16,4.8,1.62,3.18,0.4,0.98,0.513800425,0.0,0.670886076
Emmanuel Mudiay,1617,G,2,2,1626144,55,25.03636364,10.96363636,3.945454545,3.236363636,0.527272727,2.709090909,0.745454545,0.236363636,0.377495463,0.314606742,0.784431138
Justin Anderson,1617,G F,2,2,1626147,75,15.82666667,7.093333333,0.88,3.266666667,0.92,2.346666667,0.546666667,0.306666667,0.423690205,0.298969072,0.790697674
Montrezl Harrell,1617,F C,3,0,1626149,58,17.79310345,9.086206897,1.103448276,3.775862069,1.396551724,2.379310345,0.344827586,0.724137931,0.652173913,0.142857143,0.628099174
Andrew Harrison,1617,G,2,2,1626150,72,20.01388889,5.902777778,2.75,1.888888889,0.319444444,1.569444444,0.736111111,0.291666667,0.325,0.275641026,0.762886598
Sam Dekker,1617,F,2,2,1626155,77,17.92207792,6.545454545,0.987012987,3.688311688,1.220779221,2.467532468,0.493506494,0.272727273,0.473193473,0.320855615,0.558823529
D'Angelo Russell,1617,G,1,1,1626156,63,28.25396825,15.61904762,4.80952381,3.507936508,0.492063492,3.015873016,1.380952381,0.253968254,0.404844291,0.3515625,0.781914894
Karl-Anthony Towns,1617,F C,0,0,1626157,82,36.45121951,25.13414634,2.682926829,12.2804878,3.609756098,8.670731707,0.682926829,1.256097561,0.541891892,0.367272727,0.831775701
Richaun Holmes,1617,F C,0,0,1626158,57,20.45614035,9.807017544,1.01754386,5.456140351,1.649122807,3.807017544,0.736842105,0.964912281,0.558252427,0.350649351,0.699029126
Willie Cauley-Stein,1617,C,3,0,1626161,75,18.52,8.146666667,1.066666667,4.52,1.133333333,3.386666667,0.706666667,0.586666667,0.53014553,0.0,0.668874172
Kelly Oubre Jr.,1617,G F,2,2,1626162,79,19.82278481,6.341772152,0.594936709,3.303797468,0.772151899,2.53164557,0.734177215,0.215189873,0.42081448,0.287234043,0.757575758
Frank Kaminsky,1617,F C,2,2,1626163,75,25.58666667,11.65333333,2.16,4.48,0.76,3.72,0.613333333,0.453333333,0.399002494,0.327683616,0.756410256
Devin Booker,1617,G,1,1,1626164,78,34.51282051,22.12820513,3.435897436,3.192307692,0.58974359,2.602564103,0.923076923,0.269230769,0.423480084,0.362962963,0.832199546
Myles Turner,1617,F C,0,0,1626167,81,30.82716049,14.48148148,1.308641975,7.271604938,1.716049383,5.555555556,0.913580247,2.12345679,0.510932106,0.347826087,0.808580858
Trey Lyles,1617,F,2,2,1626168,71,15.76056338,6.197183099,0.971830986,3.309859155,0.676056338,2.633802817,0.366197183,0.281690141,0.362186788,0.318627451,0.721518987
Stanley Johnson,1617,G F,2,2,1626169,77,17.25974026,4.402597403,1.363636364,2.454545455,0.467532468,1.987012987,0.727272727,0.311688312,0.353424658,0.292207792,0.679245283
Jerian Grant,1617,G,2,2,1626170,63,15.87301587,5.873015873,1.920634921,1.761904762,0.26984127,1.492063492,0.746031746,0.126984127,0.425249169,0.365671642,0.890410959
Bobby Portis,1617,F,2,2,1626171,64,15.15625,6.828125,0.546875,4.625,1.171875,3.453125,0.25,0.171875,0.488,0.333333333,0.661016949
Rondae Hollis-Jefferson,1617,F,2,2,1626178,78,22.07692308,8.653846154,1.974358974,5.794871795,1.230769231,4.564102564,1.051282051,0.564102564,0.433579336,0.223880597,0.750988142
Terry Rozier,1617,G,2,2,1626179,74,16.58108108,5.540540541,1.77027027,3.067567568,0.540540541,2.527027027,0.608108108,0.148648649,0.367396594,0.318435754,0.772727273
Norman Powell,1617,G,2,2,1626181,76,17.56578947,8.368421053,1.078947368,2.223684211,0.342105263,1.881578947,0.684210526,0.184210526,0.448616601,0.323699422,0.79245283
Willy Hernangomez,1617,F C,0,0,1626195,72,17.91666667,8.152777778,1.333333333,6.972222222,2.361111111,4.611111111,0.569444444,0.5,0.529032258,0.266666667,0.728
Josh Richardson,1617,G,2,2,1626196,53,29.98113208,10.16981132,2.641509434,3.169811321,0.660377358,2.509433962,1.132075472,0.735849057,0.393762183,0.330396476,0.779220779
Larry Nance Jr.,1617,F C,0,0,1626204,63,22.42857143,7.126984127,1.523809524,5.857142857,1.904761905,3.952380952,1.301587302,0.619047619,0.526315789,0.277777778,0.7375
Cristiano Felicio,1617,F C,3,0,1626245,66,15.34848485,4.787878788,0.606060606,4.712121212,1.878787879,2.833333333,0.378787879,0.257575758,0.57918552,0.0,0.64516129
Malcolm Delaney,1617,G,2,2,1627098,73,16.63013699,5.356164384,2.643835616,1.684931507,0.136986301,1.547945205,0.534246575,0.01369863,0.37371134,0.236363636,0.806451613
Domantas Sabonis,1617,F C,2,2,1627734,81,19.66666667,5.913580247,1.012345679,3.555555556,0.567901235,2.987654321,0.481481481,0.395061728,0.399168399,0.320754717,0.656716418
Marquese Chriss,1617,F,2,2,1627737,82,20.80487805,9.182926829,0.731707317,4.243902439,1.170731707,3.073170732,0.817073171,0.853658537,0.449367089,0.321428571,0.624309392
Kris Dunn,1617,G,2,2,1627739,78,16.62820513,3.756410256,2.41025641,2.128205128,0.307692308,1.820512821,1.0,0.461538462,0.376996805,0.287671233,0.610169492
Buddy Hield,1617,G,2,2,1627741,82,22.57317073,10.56097561,1.475609756,3.280487805,0.426829268,2.853658537,0.463414634,0.109756098,0.426336375,0.390501319,0.842105263
Brandon Ingram,1617,F,2,2,1627742,79,28.39240506,9.367088608,2.101265823,4.0,0.759493671,3.240506329,0.632911392,0.455696203,0.402332362,0.294117647,0.621495327
